1272844	Small hostel with garden in Mets	2717857	https://www.airbnb.com/users/show/2717857	Katerina	2012-06-23	Athens, Attica, Greece	within an hour	100%	0	3	3	1	0	Stratigou Ioannou, Athens, Attica 116 36, Greece		1Ο ΝΕΚΡΟΤΑΦΕΙΟ	Athens	Attica	116 36	Athens	GR	Greece	37.96470992352038	23.73929811450139	1	House	Entire home/apt	2	1.0	1.0	1.0	35	0	0	1	10	3	1125	1	64	43	2013-08-11	2015-07-03	85.0	8.0	9.0	10.0	9.0	9.0	9.0	1	0	flexible	0	0	1	1.82	2481.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2067.0
5246919	Acropolis with a glimpse	27154620	https://www.airbnb.com/users/show/27154620	Souzana	2015-02-03	Aegina, Greece	within a day	50-89%	0	1	1	1	0	Stratigou Ioannou, Athina, 116 36, Greece	Mets	1Ο ΝΕΚΡΟΤΑΦΕΙΟ	Athina		116 36	Athens	GR	Greece	37.96500607299188	23.73910600605986	1	Apartment	Private room	2	1.0	1.0	1.0	35	0	0	1	0	1	1125	1	65	5	2015-04-09	2015-07-01	96.0	9.0	9.0	10.0	10.0	10.0	9.0	1	0	flexible	0	0	1	1.49	1526.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1461.0
1050677	New cosy apartment in center	5784140	https://www.airbnb.com/users/show/5784140	Lydia	2013-04-05	Athens, Attica, Greece	within an hour	50-89%	1	1	1	1	0	Polikleous, Athens, Attica, Greece		1Ο ΝΕΚΡΟΤΑΦΕΙΟ	Athens	Attica		Athens	GR	Greece	37.960963240293324	23.73673849602243	1	Apartment	Entire home/apt	2	1.0	1.0	1.0	30	0	20	1	0	2	1125	1	57	68	2013-06-18	2015-07-13	97.0	10.0	10.0	10.0	10.0	9.0	10.0	1	0	moderate	1	1	1	2.68	2195.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2121.0
2423058	Traditional island house in center	12384703	https://www.airbnb.com/users/show/12384703	Maja	2014-02-19	US	within a day	100%	0	2	2	1	0	Dikearchou 48b, Athens, Attica 116 36, Greece	Mets	1Ο ΝΕΚΡΟΤΑΦΕΙΟ	Athens	Attica	116 36	Athens	GR	Greece	37.965159091026905	23.740482972871963	1	House	Entire home/apt	3	1.0	2.0	2.0	20	0	15	1	15	2	1125	1	16	39	2014-03-24	2015-07-10	86.0	9.0	9.0	9.0	9.0	9.0	9.0	1	0	moderate	0	0	1	2.43	1875.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1842.0
6781997	Acropolis Stunning View	16842834	https://www.airbnb.com/users/show/16842834	Dora	2014-06-16	Greece	within an hour	100%	0	7	7	1	0	Anaxandrou, Athens, Greece 116 31, Greece		1Ο ΝΕΚΡΟΤΑΦΕΙΟ	Athens	Greece	116 31	Athens	GR	Greece	37.96366710498505	23.735427125040587	0	Apartment	Entire home/apt	4	1.0	2.0	4.0	78	0	0	0	0	2	1125	1	76	1	2015-07-01	2015-07-01	100.0	10.0	10.0	10.0	10.0	10.0	10.0	1	1	flexible	0	0	5	1.0	1758.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1378.0
6457016	Room with a view	30474545	https://www.airbnb.com/users/show/30474545	Ilias	2015-04-02	Athens, Attica, Greece	within an hour	100%	0	2	2	1	0	Aristeou, Athina, 116 36, Greece	Neos Kosmos	1Ο ΝΕΚΡΟΤΑΦΕΙΟ	Athina		116 36	Athens	GR	Greece	37.9615164492214	23.73645535457787	1	Apartment	Private room	2	1.0	1.0	1.0	50	0	0	1	0	1	1125	1	82	5	2015-06-09	2015-07-07	100.0	10.0	10.0	10.0	10.0	10.0	10.0	1	1	moderate	0	0	1	3.75	1468.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1400.0
6418536	Sea-view apartment in the center.	33477019	https://www.airbnb.com/users/show/33477019	Eva	2015-05-16	Athens, Attica, Greece	within an hour	100%	0	1	1	1	1	Stilponos, Athina, 116 36, Greece	Mets	1Ο ΝΕΚΡΟΤΑΦΕΙΟ	Athina		116 36	Athens	GR	Greece	37.96483136769332	23.739869417402247	1	Apartment	Entire home/apt	4	1.0	1.0	2.0	50	0	0	2	10	2	7	1	72	5	2015-06-04	2015-07-06	96.0	9.0	10.0	10.0	10.0	10.0	10.0	1	0	flexible	0	0	1	3.33	1424.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1405.0
7235601	Cozy flat,Great view, 2floor-3rooms	37877720	https://www.airbnb.com/users/show/37877720	Christos	2015-07-08	GR	unknown	unknown	0	1	1	1	0	Archimidous, Athina, 116 36, Greece	Mets	1Ο ΝΕΚΡΟΤΑΦΕΙΟ	Athina		116 36	Athens	GR	Greece	37.96520996491647	23.74043674035871	1	Apartment	Entire home/apt	6	1.5	3.0	3.0	82	0	0	1	0	1	1125	1	70	0	1970-01-01	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	moderate	0	0	1	0.0	1371.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	17995.0
6762539	Breathtaking Acropolis Sunset View!	35397118	https://www.airbnb.com/users/show/35397118	Vana	2015-06-09	Athens, Attica, Greece	within a few hours	100%	0	1	1	1	1	Archimidous, Athina, 116 36, Greece	Mets	1Ο ΝΕΚΡΟΤΑΦΕΙΟ	Athina		116 36	Athens	GR	Greece	37.96546812125426	23.738925849989553	1	Apartment	Entire home/apt	2	1.0	1.0	1.0	80	0	35	1	0	2	12	1	24	0	1970-01-01	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	moderate	0	0	1	0.0	1400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17995.0
6964824	Penthouse with Acropolis View	8055361	https://www.airbnb.com/users/show/8055361	Spyridon	2013-08-09	Athens, Attica, Greece	unknown	unknown	0	1	1	1	0	Meteoron, Athina, 116 31, Greece		1Ο ΝΕΚΡΟΤΑΦΕΙΟ	Athina		116 31	Athens	GR	Greece	37.961531027332185	23.7382683240426	1	Apartment	Entire home/apt	4	1.0	1.0	2.0	80	0	0	1	0	1	1125	1	1	0	1970-01-01	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1	0	flexible	0	0	1	0.0	2069.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17995.0
